Date,Open,High,Low,Close,Adj Close,Volume
2020-03-30,62.799999,72.400002,61.400002,72.400002,72.099663,132733
2020-03-31,74.199997,83.000000,74.199997,79.800003,79.468964,210476
2020-04-01,80.000000,80.000000,71.099998,74.400002,74.091370,227833
2020-04-02,74.599998,77.800003,71.000000,75.000000,74.688866,142681
2020-04-03,75.000000,75.000000,71.199997,71.599998,71.302986,73988
2020-04-06,73.800003,77.000000,73.800003,75.599998,75.286385,82493
2020-04-07,79.199997,81.800003,76.500000,80.000000,79.668137,151372
2020-04-08,80.000000,80.000000,77.000000,79.000000,78.672279,65779
2020-04-14,81.099998,84.599998,81.099998,84.300003,83.950294,79208
2020-04-15,85.599998,86.099998,80.000000,80.199997,79.867294,92845
2020-04-16,80.500000,83.000000,80.500000,82.500000,82.157753,49245
2020-04-17,84.900002,85.000000,83.000000,84.199997,83.850708,63510
2020-04-20,84.300003,86.199997,84.199997,86.199997,85.842407,71280
2020-04-21,85.400002,85.400002,83.599998,85.000000,84.647385,56968
2020-04-22,83.800003,93.000000,83.800003,92.400002,92.016693,197352
2020-04-23,95.000000,101.000000,95.000000,99.800003,99.515244,244556
2020-04-24,99.900002,103.199997,96.599998,99.199997,98.916954,142011
2020-04-27,99.900002,102.800003,99.099998,101.800003,101.509537,80547
2020-04-28,103.000000,103.800003,95.500000,96.699997,96.424080,116075
2020-04-29,96.300003,96.500000,90.000000,92.900002,92.634926,203419
2020-04-30,92.800003,92.900002,91.000000,91.500000,91.238922,58851
2020-05-01,90.699997,90.699997,85.500000,86.900002,86.652054,123667
2020-05-04,86.699997,86.699997,80.000000,83.400002,83.162041,119970
2020-05-05,85.300003,89.900002,85.300003,88.400002,88.147766,67170
2020-05-06,89.900002,93.800003,89.099998,91.400002,91.139206,85434
2020-05-07,93.000000,93.400002,88.400002,90.900002,90.640633,62531
2020-05-11,91.400002,93.199997,88.199997,89.300003,89.045204,88807
2020-05-12,89.199997,91.300003,89.199997,90.300003,90.042351,34062
2020-05-13,89.300003,99.500000,88.400002,99.400002,99.116379,342375
2020-05-14,100.000000,100.000000,92.500000,97.199997,96.922661,117094
2020-05-15,97.599998,98.900002,96.599998,97.500000,97.221802,55368
2020-05-18,98.500000,101.599998,97.599998,100.400002,100.113525,89770
2020-05-19,101.199997,102.199997,96.300003,99.099998,98.817230,71693
2020-05-20,99.800003,99.800003,97.000000,97.400002,97.122086,46495
2020-05-25,99.099998,101.400002,98.199997,100.800003,100.512390,63770
2020-05-26,101.800003,103.400002,100.000000,103.199997,102.905533,110461
2020-05-27,100.000000,101.000000,87.099998,89.400002,89.144913,451164
2020-05-28,88.400002,92.000000,87.000000,91.699997,91.438347,122747
2020-05-29,90.500000,94.000000,83.199997,90.800003,90.540924,278899
2020-06-02,92.000000,93.000000,91.099998,91.800003,91.538071,55195
2020-06-03,92.699997,93.300003,91.800003,91.800003,91.538071,39831
2020-06-04,91.699997,92.500000,87.000000,90.000000,89.743202,64757
2020-06-08,93.000000,93.099998,91.000000,91.000000,90.740356,68999
2020-06-09,91.699997,95.599998,90.000000,91.699997,91.438347,177649
2020-06-10,92.300003,95.000000,92.300003,94.099998,93.831505,103828
2020-06-11,94.500000,94.800003,92.099998,92.699997,92.435493,46631
2020-06-12,92.099998,92.699997,87.000000,90.900002,90.640633,69720
2020-06-15,86.900002,90.099998,85.300003,89.500000,89.244629,35973
2020-06-16,91.900002,92.900002,90.800003,92.000000,91.737495,39190
2020-06-17,92.900002,94.000000,92.400002,93.300003,93.033791,23191
2020-06-18,93.300003,93.400002,92.000000,92.800003,92.535217,22526
2020-06-19,93.099998,94.000000,92.500000,93.000000,92.734642,24549
2020-06-22,93.000000,94.000000,92.300003,93.000000,92.734642,18921
2020-06-23,93.699997,94.199997,92.099998,92.300003,92.036652,36759
2020-06-24,93.000000,96.699997,92.300003,94.300003,94.030930,145880
2020-06-25,93.500000,94.900002,89.300003,92.500000,92.236061,45418
2020-06-26,92.500000,94.199997,92.000000,92.300003,92.036652,20157
2020-06-29,91.599998,93.400002,89.000000,90.900002,90.640633,29190
2020-06-30,91.900002,91.900002,89.900002,91.099998,90.840057,25278
2020-07-01,91.300003,91.900002,90.199997,90.199997,89.942619,9500
2020-07-02,90.900002,93.199997,90.900002,92.500000,92.236061,16286
2020-07-03,92.800003,93.500000,91.599998,92.699997,92.435493,27399
2020-07-06,93.199997,93.800003,91.000000,91.099998,90.840057,38608
2020-07-07,91.800003,92.800003,91.199997,91.199997,90.939766,18245
2020-07-08,91.300003,91.800003,90.400002,91.099998,90.840057,28448
2020-07-09,91.400002,91.900002,90.800003,91.500000,91.238922,17086
2020-07-10,90.500000,91.500000,90.199997,91.400002,91.139206,13200
2020-07-13,91.500000,92.000000,90.699997,91.500000,91.238922,16090
2020-07-14,91.300003,91.800003,90.000000,90.500000,90.241776,21931
2020-07-15,91.699997,91.699997,90.300003,91.099998,90.840057,13908
2020-07-16,91.099998,91.599998,90.900002,91.500000,91.238922,17432
2020-07-17,91.400002,91.500000,90.099998,91.199997,90.939766,29880
2020-07-20,91.199997,91.300003,86.099998,90.400002,90.142059,39208
2020-07-21,91.099998,91.400002,90.400002,90.900002,90.640633,20746
2020-07-22,90.699997,91.199997,90.199997,90.900002,90.640633,12520
2020-07-23,90.300003,90.900002,89.199997,90.199997,89.942619,23523
2020-07-24,89.300003,89.900002,88.699997,88.699997,88.446907,24341
2020-07-27,88.199997,88.500000,86.000000,87.000000,86.751762,47935
2020-07-28,87.500000,87.500000,85.000000,85.900002,85.654907,29148
2020-07-29,85.099998,94.500000,82.199997,91.500000,91.238922,137705
2020-07-30,93.900002,95.000000,90.099998,90.400002,90.142059,77572
2020-07-31,90.500000,94.000000,90.500000,92.000000,91.737495,25515
2020-08-03,92.099998,96.900002,92.000000,96.400002,96.124939,102366
2020-08-04,96.599998,98.000000,95.099998,96.099998,95.825798,34444
2020-08-05,96.099998,98.000000,96.099998,97.500000,97.221802,40535
2020-08-06,97.599998,100.000000,97.000000,98.000000,97.720375,59423
2020-08-07,99.400002,99.800003,98.000000,99.500000,99.216095,24277
2020-08-10,100.000000,102.400002,98.500000,102.400002,102.107826,67898
2020-08-11,102.599998,107.000000,102.599998,106.000000,105.697548,72994
2020-08-12,106.199997,114.000000,106.199997,112.800003,112.478149,124519
2020-08-13,113.000000,129.399994,112.800003,127.000000,126.637627,205878
2020-08-14,127.199997,136.000000,125.000000,125.199997,124.842758,135328
2020-08-17,125.000000,136.600006,125.000000,134.199997,133.817078,155221
2020-08-18,135.399994,141.000000,135.000000,138.000000,137.606247,128340
2020-08-19,139.199997,148.800003,136.199997,148.000000,147.577698,194844
2020-08-20,149.199997,159.000000,149.000000,154.000000,153.560593,287893
2020-08-21,154.199997,159.000000,142.000000,145.000000,144.586258,215800
2020-08-24,146.399994,154.800003,146.199997,153.600006,153.161743,161212
2020-08-25,154.000000,157.399994,144.000000,148.000000,147.577698,114511
2020-08-26,149.000000,152.000000,145.800003,146.600006,146.181702,99992
2020-08-27,146.800003,155.399994,135.399994,142.199997,141.794250,218397
2020-08-28,143.199997,151.800003,143.199997,149.800003,149.372574,143674
2020-08-31,152.000000,153.800003,142.199997,147.800003,147.378281,94841
2020-09-01,148.600006,148.800003,141.000000,141.399994,140.996536,85742
2020-09-02,140.800003,144.399994,139.199997,140.600006,140.198837,68669
2020-09-03,139.000000,141.800003,131.600006,134.399994,134.016525,118295
2020-09-04,129.000000,138.600006,125.400002,128.399994,128.033630,132576
2020-09-07,133.600006,137.399994,132.399994,132.399994,132.022217,102369
2020-09-08,133.600006,134.000000,126.599998,130.399994,130.027924,46983
2020-09-09,131.600006,135.000000,126.800003,133.000000,132.620514,75912
2020-09-10,134.000000,135.000000,129.800003,131.399994,131.025070,52473
2020-09-11,133.000000,133.000000,128.399994,129.000000,128.631927,27208
2020-09-14,129.600006,134.000000,129.600006,133.800003,133.418228,40419
2020-09-15,134.000000,134.399994,131.600006,131.600006,131.224518,33849
2020-09-16,130.800003,131.800003,125.000000,125.599998,125.241623,90541
2020-09-17,126.000000,129.600006,126.000000,128.600006,128.233063,32027
2020-09-18,128.800003,130.600006,128.399994,129.800003,129.429642,29031
2020-09-21,129.800003,130.000000,120.000000,120.599998,120.255890,124122
2020-09-22,121.000000,125.800003,117.599998,121.199997,120.854179,76469
2020-09-23,122.599998,124.000000,121.199997,123.800003,123.446762,29713
2020-09-24,122.400002,122.599998,119.199997,122.000000,121.651901,54192
2020-09-25,122.400002,124.800003,119.599998,123.000000,122.649048,50692
2020-09-28,123.599998,125.800003,123.000000,125.800003,125.441063,32944
2020-09-29,126.000000,126.000000,118.199997,118.199997,117.862740,69434
2020-09-30,117.800003,121.599998,117.800003,120.400002,120.056458,41387
2020-10-01,121.000000,121.599998,117.199997,120.199997,119.857025,54539
2020-10-02,118.599998,120.800003,117.599998,119.400002,119.059319,48106
2020-10-05,119.599998,121.400002,118.000000,120.199997,119.857025,31772
2020-10-06,120.199997,120.199997,118.400002,119.199997,118.859879,21660
2020-10-07,118.800003,121.800003,118.800003,120.400002,120.056458,30246
2020-10-08,121.599998,121.800003,119.800003,121.599998,121.253029,26784
2020-10-09,121.599998,125.000000,120.400002,124.400002,124.045052,54087
2020-10-12,125.000000,134.800003,125.000000,134.800003,134.415359,111913
2020-10-13,135.199997,146.000000,135.199997,143.000000,142.591965,102392
2020-10-14,144.800003,145.600006,142.399994,143.800003,143.389694,43060
2020-10-15,143.000000,143.000000,133.000000,134.199997,133.817078,84479
2020-10-16,134.199997,144.399994,134.199997,140.000000,139.600540,68612
2020-10-19,143.000000,143.600006,138.000000,138.800003,138.403961,56240
2020-10-20,139.800003,148.000000,139.199997,147.399994,146.979416,144169
2020-10-21,149.199997,149.600006,138.399994,146.399994,145.982269,126162
2020-10-22,145.800003,146.000000,136.199997,138.800003,138.403961,108507
2020-10-23,138.000000,144.800003,138.000000,142.199997,141.794250,45714
2020-10-26,140.000000,140.600006,130.000000,130.000000,129.629059,81693
2020-10-27,130.000000,133.600006,127.400002,132.399994,132.022217,51767
2020-10-28,130.600006,130.800003,121.000000,122.000000,121.651901,104384
2020-10-29,120.599998,128.800003,119.599998,127.199997,126.837059,98938
2020-10-30,127.400002,131.000000,125.199997,126.599998,126.238770,40301
2020-11-02,131.399994,131.399994,124.400002,125.599998,125.241623,43685
2020-11-03,127.000000,133.000000,127.000000,129.800003,129.429642,69984
2020-11-04,132.600006,136.800003,129.000000,135.000000,134.614807,63191
2020-11-05,139.600006,145.000000,137.000000,142.800003,142.392548,156059
2020-11-06,142.800003,142.800003,135.000000,137.000000,136.609100,88558
2020-11-09,141.199997,146.000000,139.000000,143.800003,143.389694,136265
2020-11-10,144.000000,144.000000,138.000000,138.800003,138.403961,63698
2020-11-11,138.199997,142.000000,137.600006,138.399994,138.005096,50424
2020-11-12,140.399994,141.399994,137.600006,140.199997,139.799957,30110
2020-11-13,141.800003,141.800003,138.199997,139.000000,138.603394,22096
2020-11-16,140.399994,142.800003,139.800003,142.600006,142.193130,49776
2020-11-17,140.800003,143.399994,138.000000,142.000000,141.594818,44061
2020-11-18,142.199997,142.399994,140.000000,141.399994,140.996536,20652
2020-11-19,141.199997,141.199997,138.399994,141.000000,140.597672,17232
2020-11-20,141.800003,148.000000,141.000000,147.600006,147.178848,74452
2020-11-23,147.600006,152.000000,145.000000,151.800003,151.366882,89741
2020-11-24,151.199997,152.800003,146.000000,148.399994,147.976563,64835
2020-11-25,148.000000,149.800003,147.800003,149.199997,148.774277,25041
2020-11-26,149.399994,156.000000,149.000000,156.000000,155.554886,126469
2020-11-27,156.199997,160.800003,154.000000,159.800003,159.344040,86010
2020-11-30,159.600006,171.600006,159.600006,167.000000,166.523499,118175
2020-12-01,169.800003,182.199997,169.399994,173.800003,173.304108,128877
2020-12-02,173.399994,178.000000,168.199997,172.399994,171.908081,66459
2020-12-03,170.800003,173.199997,167.000000,167.199997,166.722916,50716
2020-12-04,166.800003,175.800003,164.000000,173.800003,173.304108,37244
2020-12-07,175.399994,183.800003,175.000000,183.000000,182.477844,80375
2020-12-08,187.399994,194.000000,186.600006,191.000000,190.455017,94353
2020-12-09,193.000000,193.600006,182.600006,189.800003,189.258438,97863
2020-12-10,188.600006,189.199997,176.199997,181.199997,180.682983,92438
2020-12-11,180.000000,191.000000,180.000000,184.000000,183.474991,132305
2020-12-14,184.399994,186.800003,179.000000,181.800003,181.281265,48265
2020-12-15,181.800003,182.399994,175.600006,177.199997,176.694382,44247
2020-12-16,179.800003,182.199997,177.800003,181.800003,181.281265,31329
2020-12-17,181.800003,187.000000,181.800003,185.000000,184.472122,48409
2020-12-18,186.600006,186.600006,178.600006,182.600006,182.078995,58971
2020-12-21,180.000000,184.000000,177.199997,178.199997,177.691528,34955
2020-12-22,177.199997,183.800003,177.199997,182.800003,182.278412,39142
2020-12-23,184.600006,184.600006,176.199997,178.800003,178.289825,47426
2020-12-28,179.199997,194.800003,179.199997,190.800003,190.255600,107135
2020-12-29,191.000000,198.800003,187.800003,192.199997,191.651596,76462
2020-12-30,195.600006,195.600006,187.199997,190.000000,189.457855,48626
2021-01-04,191.199997,196.600006,187.000000,191.600006,191.053314,115701
2021-01-05,191.600006,204.000000,187.800003,201.000000,200.426483,159742
2021-01-06,209.500000,219.000000,201.000000,214.500000,213.887970,153693
2021-01-07,219.500000,237.500000,218.000000,228.500000,227.848007,164270
2021-01-08,236.500000,250.000000,234.000000,244.000000,243.303802,194998
2021-01-11,247.500000,256.000000,226.000000,242.000000,241.309509,163307
2021-01-12,246.000000,247.500000,220.500000,231.500000,230.839447,135001
2021-01-13,231.500000,233.500000,213.000000,221.500000,220.867996,100685
2021-01-14,220.000000,247.500000,218.000000,243.500000,242.805222,220229
2021-01-15,246.500000,248.000000,226.000000,230.500000,229.842300,125706
2021-01-18,230.000000,240.000000,226.500000,238.000000,237.320908,61506
2021-01-19,240.000000,240.000000,232.000000,232.500000,231.836594,49037
2021-01-20,233.500000,234.500000,227.000000,231.000000,230.340881,44610
2021-01-21,233.000000,233.000000,222.000000,223.500000,222.862289,53527
2021-01-22,223.000000,226.000000,219.000000,222.000000,221.366577,51704
2021-01-25,224.000000,225.500000,206.000000,208.000000,207.406494,121900
2021-01-26,206.000000,206.500000,197.399994,200.000000,199.429337,80429
2021-01-27,202.000000,202.000000,183.399994,199.199997,198.631622,193946
2021-01-28,194.600006,204.000000,182.600006,200.000000,199.429337,185610
2021-01-29,200.000000,204.500000,192.000000,200.000000,199.429337,76436
2021-02-01,202.000000,219.500000,202.000000,217.500000,216.879395,119953
2021-02-02,221.500000,228.000000,221.500000,224.000000,223.360870,89024
2021-02-03,227.000000,228.500000,215.000000,218.000000,217.377975,64085
2021-02-04,216.000000,221.500000,209.000000,212.000000,211.395096,70445
2021-02-05,209.500000,217.000000,206.000000,212.500000,211.893661,61149
2021-02-08,214.500000,226.000000,214.000000,223.500000,222.862289,83839
2021-02-09,221.500000,223.000000,218.500000,221.000000,220.369415,41240
2021-02-10,221.500000,222.000000,218.000000,222.000000,221.366577,42343
2021-02-11,221.500000,232.000000,221.500000,228.000000,227.349426,66136
2021-02-12,230.000000,231.000000,225.000000,231.000000,230.340881,42101
2021-02-15,232.000000,241.500000,230.500000,239.500000,238.816635,74366
2021-02-16,240.000000,243.500000,236.000000,238.500000,237.819489,33226
2021-02-17,239.500000,241.000000,232.000000,232.500000,231.836594,45298
2021-02-18,232.000000,234.500000,222.000000,223.500000,222.862289,48662
2021-02-19,222.500000,228.000000,215.000000,224.500000,223.859436,61442
2021-02-22,223.500000,224.000000,215.500000,217.000000,216.380829,51569
2021-02-23,219.500000,220.500000,200.000000,204.000000,203.417938,149427
2021-02-24,204.000000,217.500000,204.000000,208.500000,207.905075,72549
2021-02-25,210.500000,221.000000,209.000000,220.000000,219.372269,81402
2021-02-26,214.500000,225.000000,195.399994,210.000000,209.400787,122945
2021-03-01,211.500000,216.000000,203.000000,209.000000,208.403656,66514
2021-03-02,208.000000,214.500000,204.000000,205.000000,204.415054,78653
2021-03-03,205.000000,209.000000,195.199997,201.000000,200.426483,59046
2021-03-04,198.199997,198.399994,183.199997,188.199997,187.663010,138357
2021-03-05,183.800003,189.600006,179.199997,180.199997,179.685822,96770
2021-03-08,182.000000,188.000000,175.600006,184.199997,183.674423,59758
2021-03-09,183.199997,191.199997,181.199997,190.800003,190.255600,57536
2021-03-10,194.600006,196.800003,190.000000,190.600006,190.056152,50362
2021-03-11,190.600006,198.000000,190.000000,198.000000,197.435043,45958
2021-03-12,199.800003,204.000000,191.600006,194.399994,193.845322,48812
2021-03-15,195.199997,195.199997,189.399994,189.800003,189.258438,44877
2021-03-16,190.199997,196.199997,190.000000,192.600006,192.050446,27103
2021-03-17,192.800003,193.800003,185.199997,186.600006,186.067581,45543
2021-03-18,190.000000,194.800003,189.000000,189.800003,189.258438,88503
2021-03-19,191.800003,194.600006,188.600006,192.600006,192.050446,32034
2021-03-22,193.800003,211.500000,191.000000,209.000000,208.403656,111589
2021-03-23,211.000000,212.500000,204.000000,208.500000,207.905075,40613
2021-03-24,212.000000,212.000000,206.000000,210.000000,209.400787,34632
2021-03-25,210.500000,214.000000,206.000000,209.000000,208.403656,31829
2021-03-26,209.000000,213.000000,207.500000,210.500000,209.899368,25508
2021-03-29,211.000000,213.000000,206.500000,208.000000,207.406494,19642
2021-03-30,206.500000,211.000000,206.500000,210.000000,209.400787,11473
2021-03-31,210.500000,213.000000,208.500000,211.000000,210.397949,32561
2021-04-06,212.000000,220.000000,211.000000,219.500000,218.873703,60291
2021-04-07,220.000000,227.000000,217.500000,225.500000,224.856583,47641
2021-04-08,225.000000,230.000000,225.000000,229.500000,228.845169,36905
2021-04-09,229.500000,232.000000,227.000000,232.000000,231.338028,39664
2021-04-12,233.000000,236.000000,223.000000,225.000000,224.358002,33133
2021-04-13,227.500000,232.000000,225.500000,231.000000,230.340881,23860
2021-04-14,231.500000,233.000000,229.000000,229.500000,228.845169,16188
2021-04-15,229.500000,231.000000,227.000000,230.000000,229.343719,11805
2021-04-16,231.000000,234.500000,228.500000,233.500000,232.833740,22701
2021-04-19,234.000000,246.000000,232.500000,240.000000,239.315201,73499
2021-04-20,238.000000,238.000000,225.000000,227.500000,226.850861,65179
2021-04-21,226.500000,243.000000,226.500000,238.000000,237.320908,83749
2021-04-22,238.500000,244.000000,231.000000,235.500000,234.966248,46848
2021-04-23,238.500000,241.000000,231.500000,232.500000,231.973068,34353
2021-04-26,230.000000,236.500000,227.000000,228.000000,227.483261,42608
2021-04-27,228.500000,233.500000,221.500000,228.000000,227.483261,47370
2021-04-28,225.000000,229.500000,223.000000,225.500000,224.988922,21764
2021-04-29,227.000000,228.000000,222.000000,222.000000,221.496857,24313
2021-05-03,221.500000,228.500000,210.500000,226.000000,225.487793,54807
2021-05-04,227.500000,228.500000,216.000000,216.000000,215.510452,37335
2021-05-05,219.500000,226.500000,219.000000,225.000000,224.490051,33845
2021-05-06,224.500000,224.500000,216.500000,218.500000,218.004791,21610
2021-05-07,218.000000,222.000000,215.000000,218.500000,218.004791,24593
2021-05-10,219.500000,221.500000,214.000000,218.500000,218.004791,45236
2021-05-11,216.500000,216.500000,204.500000,211.000000,210.521790,63623
2021-05-12,211.000000,218.000000,206.000000,208.000000,207.528580,42008
2021-05-17,212.500000,214.000000,205.500000,211.500000,211.020645,29452
2021-05-18,212.500000,221.500000,212.000000,221.000000,220.499130,37948
2021-05-19,220.000000,220.000000,212.500000,220.000000,219.501389,31816
2021-05-20,220.500000,229.000000,219.000000,228.000000,227.483261,56445
2021-05-21,229.000000,237.500000,226.500000,232.000000,231.474197,77778
2021-05-25,233.500000,240.000000,233.000000,235.500000,234.966248,61968
2021-05-26,238.500000,242.500000,236.500000,239.000000,238.458328,57912
2021-05-27,240.500000,242.500000,233.000000,240.000000,239.456055,216131
2021-05-28,235.500000,241.000000,235.500000,237.500000,236.961716,18802
2021-05-31,237.500000,237.500000,231.500000,233.500000,232.970795,28373
2021-06-01,231.500000,239.000000,231.500000,237.000000,236.462860,24252
2021-06-02,233.500000,236.000000,228.000000,229.500000,228.979858,33028
2021-06-03,229.500000,232.000000,221.500000,223.000000,222.494583,28898
2021-06-04,224.000000,224.500000,219.000000,224.500000,223.991180,11284
2021-06-07,224.500000,224.500000,216.000000,221.000000,220.499130,25818
2021-06-08,221.000000,224.000000,221.000000,223.000000,222.494583,6613
2021-06-09,222.500000,223.500000,218.500000,220.500000,220.000259,23579
2021-06-10,221.000000,222.500000,219.000000,221.500000,220.997986,29357
2021-06-11,224.000000,255.000000,220.000000,251.000000,250.431122,199106
2021-06-14,252.000000,267.500000,252.000000,263.000000,262.403931,90082
2021-06-15,264.500000,279.000000,264.000000,272.500000,271.882416,134996
2021-06-16,269.000000,273.500000,259.000000,264.500000,263.900543,74868
2021-06-17,263.500000,263.500000,253.500000,261.500000,260.907318,40835
2021-06-18,263.500000,289.000000,263.000000,283.500000,282.857452,166917
2021-06-21,286.500000,292.000000,269.500000,291.500000,290.839325,96047
2021-06-22,292.500000,293.500000,281.000000,281.000000,280.363159,59144
2021-06-23,282.500000,290.000000,274.500000,288.500000,287.846130,43584
2021-06-24,289.500000,289.500000,283.500000,287.000000,286.349518,16402
2021-06-25,288.500000,298.000000,287.500000,292.500000,291.837067,41825
2021-06-28,294.000000,294.000000,282.000000,289.000000,288.345001,32619
2021-06-29,289.500000,308.500000,287.500000,308.000000,307.301971,65475
2021-06-30,307.500000,320.000000,302.000000,314.000000,313.288330,60416
2021-07-01,319.500000,319.500000,300.000000,303.000000,302.313293,57613
2021-07-02,306.500000,307.000000,294.500000,301.000000,300.317810,43409
2021-07-05,301.000000,312.000000,299.500000,306.000000,305.306488,42774
2021-07-06,307.000000,310.500000,303.000000,310.000000,309.297394,27377
2021-07-07,309.500000,320.000000,308.000000,311.000000,310.295135,40151
2021-07-08,310.500000,310.500000,302.000000,306.500000,305.805359,36250
2021-07-09,308.000000,323.000000,307.000000,322.500000,321.769073,78129
2021-07-12,323.000000,334.000000,323.000000,328.500000,327.755493,50925
2021-07-13,330.000000,337.000000,326.500000,333.000000,332.245300,42240
2021-07-14,334.500000,339.500000,327.000000,339.500000,338.730530,27886
2021-07-15,335.000000,335.500000,322.500000,325.500000,324.762299,59741
2021-07-16,324.500000,327.500000,314.000000,315.000000,314.286072,51290
2021-07-19,317.000000,317.000000,291.500000,296.000000,295.329132,114754
2021-07-20,287.000000,302.000000,287.000000,294.000000,293.333679,58205
2021-07-21,297.000000,305.500000,293.500000,301.000000,300.317810,49221
2021-07-22,302.000000,310.500000,300.500000,309.500000,308.798523,39102
2021-07-23,310.500000,313.500000,300.000000,302.000000,301.315552,23980
2021-07-26,304.000000,308.500000,302.000000,305.500000,304.807617,18772
2021-07-27,308.000000,308.500000,300.000000,303.500000,302.812164,19776
2021-07-28,303.500000,309.000000,301.000000,308.500000,307.800812,18382
2021-07-29,310.000000,323.000000,308.500000,321.000000,320.272491,37833
2021-07-30,318.500000,335.000000,315.500000,332.000000,331.247559,56389
2021-08-02,332.000000,337.500000,320.500000,324.500000,323.764557,26141
2021-08-03,325.500000,363.000000,325.000000,357.000000,356.190887,151292
2021-08-04,357.000000,357.000000,346.000000,348.500000,347.710144,61112
2021-08-05,353.000000,358.500000,343.000000,346.000000,345.215820,43021
2021-08-06,352.000000,352.000000,332.500000,333.500000,332.744171,47413
